seq,event_ts,ingest_ts,facility_id,txn_type,sku,qty,shipment_ref,dock_door
700,2026-01-13T08:00:00.000Z,2026-01-13T08:08:00.000Z,DC_DAL,pick,SKU_BAR,44,,
709,2026-01-13T08:00:00.000Z,2026-01-13T08:03:00.000Z,DC_HOU,pick,SKU_CHIP,63,,
710,2026-01-13T08:00:00.000Z,2026-01-13T08:05:00.000Z,DC_HOU,pick,SKU_COLA,90,,
711,2026-01-13T08:00:00.000Z,2026-01-13T08:04:00.000Z,DC_HOU,pick,SKU_BAR,40,,
709,2026-01-13T08:00:00.000Z,2026-01-13T08:04:00.000Z,DC_SAT,pick,SKU_CHIP,47,,
710,2026-01-13T08:00:00.000Z,2026-01-13T08:06:00.000Z,DC_SAT,pick,SKU_COLA,68,,
711,2026-01-13T08:00:00.000Z,2026-01-13T08:03:00.000Z,DC_SAT,pick,SKU_BAR,30,,
709,2026-01-13T08:00:00.000Z,2026-01-13T08:06:00.000Z,DC_OKC,pick,SKU_CHIP,37,,
710,2026-01-13T08:00:00.000Z,2026-01-13T08:04:00.000Z,DC_OKC,pick,SKU_COLA,53,,
711,2026-01-13T08:00:00.000Z,2026-01-13T08:03:00.000Z,DC_OKC,pick,SKU_BAR,24,,
701,2026-01-13T09:00:00.000Z,2026-01-13T09:06:00.000Z,DC_DAL,pick,SKU_CHIP,78,,
702,2026-01-13T09:00:00.000Z,2026-01-13T09:07:00.000Z,DC_DAL,pick,SKU_COLA,111,,
703,2026-01-13T09:00:00.000Z,2026-01-13T09:04:00.000Z,DC_DAL,pick,SKU_BAR,50,,
712,2026-01-13T09:00:00.000Z,2026-01-13T09:05:00.000Z,DC_HOU,pick,SKU_CHIP,72,,
713,2026-01-13T09:00:00.000Z,2026-01-13T09:06:00.000Z,DC_HOU,pick,SKU_COLA,102,,
714,2026-01-13T09:00:00.000Z,2026-01-13T09:00:00.000Z,DC_HOU,pick,SKU_BAR,46,,
712,2026-01-13T09:00:00.000Z,2026-01-13T09:05:00.000Z,DC_SAT,pick,SKU_CHIP,54,,
713,2026-01-13T09:00:00.000Z,2026-01-13T09:06:00.000Z,DC_SAT,pick,SKU_COLA,77,,
714,2026-01-13T09:00:00.000Z,2026-01-13T09:01:00.000Z,DC_SAT,pick,SKU_BAR,35,,
712,2026-01-13T09:00:00.000Z,2026-01-13T09:02:00.000Z,DC_OKC,pick,SKU_CHIP,42,,
713,2026-01-13T09:00:00.000Z,2026-01-13T09:08:00.000Z,DC_OKC,pick,SKU_COLA,60,,
714,2026-01-13T09:00:00.000Z,2026-01-13T09:01:00.000Z,DC_OKC,pick,SKU_BAR,27,,
704,2026-01-13T10:00:00.000Z,2026-01-13T10:05:00.000Z,DC_DAL,pick,SKU_CHIP,85,,
705,2026-01-13T10:00:00.000Z,2026-01-13T10:04:00.000Z,DC_DAL,pick,SKU_COLA,121,,
706,2026-01-13T10:00:00.000Z,2026-01-13T10:03:00.000Z,DC_DAL,pick,SKU_BAR,55,,
715,2026-01-13T10:00:00.000Z,2026-01-13T10:04:00.000Z,DC_HOU,pick,SKU_CHIP,78,,
716,2026-01-13T10:00:00.000Z,2026-01-13T10:06:00.000Z,DC_HOU,pick,SKU_COLA,112,,
717,2026-01-13T10:00:00.000Z,2026-01-13T10:06:00.000Z,DC_HOU,pick,SKU_BAR,50,,
715,2026-01-13T10:00:00.000Z,2026-01-13T10:01:00.000Z,DC_SAT,pick,SKU_CHIP,59,,
716,2026-01-13T10:00:00.000Z,2026-01-13T10:06:00.000Z,DC_SAT,pick,SKU_COLA,84,,
717,2026-01-13T10:00:00.000Z,2026-01-13T10:04:00.000Z,DC_SAT,pick,SKU_BAR,38,,
715,2026-01-13T10:00:00.000Z,2026-01-13T10:04:00.000Z,DC_OKC,pick,SKU_CHIP,46,,
716,2026-01-13T10:00:00.000Z,2026-01-13T10:08:00.000Z,DC_OKC,pick,SKU_COLA,65,,
717,2026-01-13T10:00:00.000Z,2026-01-13T10:05:00.000Z,DC_OKC,pick,SKU_BAR,29,,
707,2026-01-13T11:00:00.000Z,2026-01-13T11:08:00.000Z,DC_DAL,pick,SKU_CHIP,89,,
708,2026-01-13T11:00:00.000Z,2026-01-13T11:05:00.000Z,DC_DAL,pick,SKU_COLA,128,,
709,2026-01-13T11:00:00.000Z,2026-01-13T11:00:00.000Z,DC_DAL,pick,SKU_BAR,58,,
718,2026-01-13T11:00:00.000Z,2026-01-13T11:04:00.000Z,DC_HOU,pick,SKU_CHIP,83,,
719,2026-01-13T11:00:00.000Z,2026-01-13T11:02:00.000Z,DC_HOU,pick,SKU_COLA,118,,
720,2026-01-13T11:00:00.000Z,2026-01-13T11:08:00.000Z,DC_HOU,pick,SKU_BAR,53,,
718,2026-01-13T11:00:00.000Z,2026-01-13T11:04:00.000Z,DC_SAT,pick,SKU_CHIP,62,,
719,2026-01-13T11:00:00.000Z,2026-01-13T11:04:00.000Z,DC_SAT,pick,SKU_COLA,88,,
720,2026-01-13T11:00:00.000Z,2026-01-13T11:07:00.000Z,DC_SAT,pick,SKU_BAR,40,,
718,2026-01-13T11:00:00.000Z,2026-01-13T11:03:00.000Z,DC_OKC,pick,SKU_CHIP,48,,
719,2026-01-13T11:00:00.000Z,2026-01-13T11:07:00.000Z,DC_OKC,pick,SKU_COLA,69,,
720,2026-01-13T11:00:00.000Z,2026-01-13T11:07:00.000Z,DC_OKC,pick,SKU_BAR,31,,
710,2026-01-13T11:00:00.000Z,2026-01-13T11:07:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,423,SHIP-443,
711,2026-01-13T11:00:00.000Z,2026-01-13T11:04:00.000Z,DC_DAL,ship_confirm,SKU_COLA,604,SHIP-444,
712,2026-01-13T11:00:00.000Z,2026-01-13T11:08:00.000Z,DC_DAL,ship_confirm,SKU_BAR,272,SHIP-445,
721,2026-01-13T11:00:00.000Z,2026-01-13T11:00:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,391,SHIP-446,
722,2026-01-13T11:00:00.000Z,2026-01-13T11:07:00.000Z,DC_HOU,ship_confirm,SKU_COLA,558,SHIP-447,
723,2026-01-13T11:00:00.000Z,2026-01-13T11:07:00.000Z,DC_HOU,ship_confirm,SKU_BAR,251,SHIP-448,
721,2026-01-13T11:00:00.000Z,2026-01-13T11:08:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,293,SHIP-449,
722,2026-01-13T11:00:00.000Z,2026-01-13T11:01:00.000Z,DC_SAT,ship_confirm,SKU_COLA,418,SHIP-450,
723,2026-01-13T11:00:00.000Z,2026-01-13T11:03:00.000Z,DC_SAT,ship_confirm,SKU_BAR,188,SHIP-451,
721,2026-01-13T11:00:00.000Z,2026-01-13T11:07:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,228,SHIP-452,
722,2026-01-13T11:00:00.000Z,2026-01-13T11:01:00.000Z,DC_OKC,ship_confirm,SKU_COLA,325,SHIP-453,
723,2026-01-13T11:00:00.000Z,2026-01-13T11:05:00.000Z,DC_OKC,ship_confirm,SKU_BAR,146,SHIP-454,
713,2026-01-13T12:00:00.000Z,2026-01-13T12:03:00.000Z,DC_DAL,pick,SKU_CHIP,91,,
714,2026-01-13T12:00:00.000Z,2026-01-13T12:07:00.000Z,DC_DAL,pick,SKU_COLA,130,,
715,2026-01-13T12:00:00.000Z,2026-01-13T12:01:00.000Z,DC_DAL,pick,SKU_BAR,59,,
724,2026-01-13T12:00:00.000Z,2026-01-13T12:01:00.000Z,DC_HOU,pick,SKU_CHIP,84,,
725,2026-01-13T12:00:00.000Z,2026-01-13T12:06:00.000Z,DC_HOU,pick,SKU_COLA,120,,
726,2026-01-13T12:00:00.000Z,2026-01-13T12:03:00.000Z,DC_HOU,pick,SKU_BAR,54,,
724,2026-01-13T12:00:00.000Z,2026-01-13T12:00:00.000Z,DC_SAT,pick,SKU_CHIP,63,,
725,2026-01-13T12:00:00.000Z,2026-01-13T12:02:00.000Z,DC_SAT,pick,SKU_COLA,90,,
726,2026-01-13T12:00:00.000Z,2026-01-13T12:00:00.000Z,DC_SAT,pick,SKU_BAR,41,,
724,2026-01-13T12:00:00.000Z,2026-01-13T12:02:00.000Z,DC_OKC,pick,SKU_CHIP,49,,
725,2026-01-13T12:00:00.000Z,2026-01-13T12:06:00.000Z,DC_OKC,pick,SKU_COLA,70,,
726,2026-01-13T12:00:00.000Z,2026-01-13T12:03:00.000Z,DC_OKC,pick,SKU_BAR,32,,
716,2026-01-13T13:00:00.000Z,2026-01-13T13:05:00.000Z,DC_DAL,pick,SKU_CHIP,89,,
717,2026-01-13T13:00:00.000Z,2026-01-13T13:04:00.000Z,DC_DAL,pick,SKU_COLA,128,,
718,2026-01-13T13:00:00.000Z,2026-01-13T13:04:00.000Z,DC_DAL,pick,SKU_BAR,58,,
727,2026-01-13T13:00:00.000Z,2026-01-13T13:02:00.000Z,DC_HOU,pick,SKU_CHIP,83,,
728,2026-01-13T13:00:00.000Z,2026-01-13T13:00:00.000Z,DC_HOU,pick,SKU_COLA,118,,
729,2026-01-13T13:00:00.000Z,2026-01-13T13:02:00.000Z,DC_HOU,pick,SKU_BAR,53,,
727,2026-01-13T13:00:00.000Z,2026-01-13T13:06:00.000Z,DC_SAT,pick,SKU_CHIP,62,,
728,2026-01-13T13:00:00.000Z,2026-01-13T13:08:00.000Z,DC_SAT,pick,SKU_COLA,88,,
729,2026-01-13T13:00:00.000Z,2026-01-13T13:03:00.000Z,DC_SAT,pick,SKU_BAR,40,,
727,2026-01-13T13:00:00.000Z,2026-01-13T13:02:00.000Z,DC_OKC,pick,SKU_CHIP,48,,
728,2026-01-13T13:00:00.000Z,2026-01-13T13:02:00.000Z,DC_OKC,pick,SKU_COLA,69,,
729,2026-01-13T13:00:00.000Z,2026-01-13T13:08:00.000Z,DC_OKC,pick,SKU_BAR,31,,
719,2026-01-13T14:00:00.000Z,2026-01-13T14:02:00.000Z,DC_DAL,pick,SKU_CHIP,85,,
720,2026-01-13T14:00:00.000Z,2026-01-13T14:08:00.000Z,DC_DAL,pick,SKU_COLA,121,,
721,2026-01-13T14:00:00.000Z,2026-01-13T14:03:00.000Z,DC_DAL,pick,SKU_BAR,55,,
730,2026-01-13T14:00:00.000Z,2026-01-13T14:04:00.000Z,DC_HOU,pick,SKU_CHIP,78,,
731,2026-01-13T14:00:00.000Z,2026-01-13T14:07:00.000Z,DC_HOU,pick,SKU_COLA,112,,
732,2026-01-13T14:00:00.000Z,2026-01-13T14:00:00.000Z,DC_HOU,pick,SKU_BAR,50,,
730,2026-01-13T14:00:00.000Z,2026-01-13T14:06:00.000Z,DC_SAT,pick,SKU_CHIP,59,,
731,2026-01-13T14:00:00.000Z,2026-01-13T14:06:00.000Z,DC_SAT,pick,SKU_COLA,84,,
732,2026-01-13T14:00:00.000Z,2026-01-13T14:03:00.000Z,DC_SAT,pick,SKU_BAR,38,,
730,2026-01-13T14:00:00.000Z,2026-01-13T14:02:00.000Z,DC_OKC,pick,SKU_CHIP,46,,
731,2026-01-13T14:00:00.000Z,2026-01-13T14:00:00.000Z,DC_OKC,pick,SKU_COLA,65,,
732,2026-01-13T14:00:00.000Z,2026-01-13T14:07:00.000Z,DC_OKC,pick,SKU_BAR,29,,
722,2026-01-13T15:00:00.000Z,2026-01-13T15:04:00.000Z,DC_DAL,pick,SKU_CHIP,78,,
723,2026-01-13T15:00:00.000Z,2026-01-13T15:04:00.000Z,DC_DAL,pick,SKU_COLA,111,,
724,2026-01-13T15:00:00.000Z,2026-01-13T15:04:00.000Z,DC_DAL,pick,SKU_BAR,50,,
733,2026-01-13T15:00:00.000Z,2026-01-13T15:07:00.000Z,DC_HOU,pick,SKU_CHIP,72,,
734,2026-01-13T15:00:00.000Z,2026-01-13T15:04:00.000Z,DC_HOU,pick,SKU_COLA,102,,
735,2026-01-13T15:00:00.000Z,2026-01-13T15:03:00.000Z,DC_HOU,pick,SKU_BAR,46,,
733,2026-01-13T15:00:00.000Z,2026-01-13T15:08:00.000Z,DC_SAT,pick,SKU_CHIP,54,,
734,2026-01-13T15:00:00.000Z,2026-01-13T15:02:00.000Z,DC_SAT,pick,SKU_COLA,77,,
735,2026-01-13T15:00:00.000Z,2026-01-13T15:01:00.000Z,DC_SAT,pick,SKU_BAR,35,,
733,2026-01-13T15:00:00.000Z,2026-01-13T15:03:00.000Z,DC_OKC,pick,SKU_CHIP,42,,
734,2026-01-13T15:00:00.000Z,2026-01-13T15:03:00.000Z,DC_OKC,pick,SKU_COLA,60,,
735,2026-01-13T15:00:00.000Z,2026-01-13T15:05:00.000Z,DC_OKC,pick,SKU_BAR,27,,
725,2026-01-13T16:00:00.000Z,2026-01-13T16:02:00.000Z,DC_DAL,pick,SKU_CHIP,68,,
726,2026-01-13T16:00:00.000Z,2026-01-13T16:07:00.000Z,DC_DAL,pick,SKU_COLA,97,,
727,2026-01-13T16:00:00.000Z,2026-01-13T16:05:00.000Z,DC_DAL,pick,SKU_BAR,44,,
736,2026-01-13T16:00:00.000Z,2026-01-13T16:02:00.000Z,DC_HOU,pick,SKU_CHIP,63,,
737,2026-01-13T16:00:00.000Z,2026-01-13T16:08:00.000Z,DC_HOU,pick,SKU_COLA,90,,
738,2026-01-13T16:00:00.000Z,2026-01-13T16:01:00.000Z,DC_HOU,pick,SKU_BAR,40,,
736,2026-01-13T16:00:00.000Z,2026-01-13T16:04:00.000Z,DC_SAT,pick,SKU_CHIP,47,,
737,2026-01-13T16:00:00.000Z,2026-01-13T16:04:00.000Z,DC_SAT,pick,SKU_COLA,68,,
738,2026-01-13T16:00:00.000Z,2026-01-13T16:08:00.000Z,DC_SAT,pick,SKU_BAR,30,,
736,2026-01-13T16:00:00.000Z,2026-01-13T16:00:00.000Z,DC_OKC,pick,SKU_CHIP,37,,
737,2026-01-13T16:00:00.000Z,2026-01-13T16:00:00.000Z,DC_OKC,pick,SKU_COLA,53,,
738,2026-01-13T16:00:00.000Z,2026-01-13T16:08:00.000Z,DC_OKC,pick,SKU_BAR,24,,
728,2026-01-13T17:00:00.000Z,2026-01-13T17:02:00.000Z,DC_DAL,pick,SKU_CHIP,57,,
729,2026-01-13T17:00:00.000Z,2026-01-13T17:08:00.000Z,DC_DAL,pick,SKU_COLA,82,,
730,2026-01-13T17:00:00.000Z,2026-01-13T17:03:00.000Z,DC_DAL,pick,SKU_BAR,37,,
739,2026-01-13T17:00:00.000Z,2026-01-13T17:02:00.000Z,DC_HOU,pick,SKU_CHIP,53,,
740,2026-01-13T17:00:00.000Z,2026-01-13T17:03:00.000Z,DC_HOU,pick,SKU_COLA,76,,
741,2026-01-13T17:00:00.000Z,2026-01-13T17:02:00.000Z,DC_HOU,pick,SKU_BAR,34,,
739,2026-01-13T17:00:00.000Z,2026-01-13T17:02:00.000Z,DC_SAT,pick,SKU_CHIP,40,,
740,2026-01-13T17:00:00.000Z,2026-01-13T17:04:00.000Z,DC_SAT,pick,SKU_COLA,57,,
741,2026-01-13T17:00:00.000Z,2026-01-13T17:07:00.000Z,DC_SAT,pick,SKU_BAR,25,,
739,2026-01-13T17:00:00.000Z,2026-01-13T17:01:00.000Z,DC_OKC,pick,SKU_CHIP,31,,
740,2026-01-13T17:00:00.000Z,2026-01-13T17:02:00.000Z,DC_OKC,pick,SKU_COLA,44,,
741,2026-01-13T17:00:00.000Z,2026-01-13T17:03:00.000Z,DC_OKC,pick,SKU_BAR,20,,
731,2026-01-13T17:00:00.000Z,2026-01-13T17:03:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,469,SHIP-455,
732,2026-01-13T17:00:00.000Z,2026-01-13T17:01:00.000Z,DC_DAL,ship_confirm,SKU_COLA,669,SHIP-456,
733,2026-01-13T17:00:00.000Z,2026-01-13T17:08:00.000Z,DC_DAL,ship_confirm,SKU_BAR,301,SHIP-457,
742,2026-01-13T17:00:00.000Z,2026-01-13T17:03:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,433,SHIP-458,
743,2026-01-13T17:00:00.000Z,2026-01-13T17:07:00.000Z,DC_HOU,ship_confirm,SKU_COLA,618,SHIP-459,
744,2026-01-13T17:00:00.000Z,2026-01-13T17:07:00.000Z,DC_HOU,ship_confirm,SKU_BAR,278,SHIP-460,
742,2026-01-13T17:00:00.000Z,2026-01-13T17:07:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,324,SHIP-461,
743,2026-01-13T17:00:00.000Z,2026-01-13T17:04:00.000Z,DC_SAT,ship_confirm,SKU_COLA,463,SHIP-462,
744,2026-01-13T17:00:00.000Z,2026-01-13T17:05:00.000Z,DC_SAT,ship_confirm,SKU_BAR,209,SHIP-463,
742,2026-01-13T17:00:00.000Z,2026-01-13T17:05:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,252,SHIP-464,
743,2026-01-13T17:00:00.000Z,2026-01-13T17:01:00.000Z,DC_OKC,ship_confirm,SKU_COLA,360,SHIP-465,
744,2026-01-13T17:00:00.000Z,2026-01-13T17:01:00.000Z,DC_OKC,ship_confirm,SKU_BAR,162,SHIP-466,
734,2026-01-13T18:00:00.000Z,2026-01-13T18:03:00.000Z,DC_DAL,pick,SKU_CHIP,46,,
735,2026-01-13T18:00:00.000Z,2026-01-13T18:04:00.000Z,DC_DAL,pick,SKU_COLA,65,,
736,2026-01-13T18:00:00.000Z,2026-01-13T18:07:00.000Z,DC_DAL,pick,SKU_BAR,29,,
745,2026-01-13T18:00:00.000Z,2026-01-13T18:07:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
746,2026-01-13T18:00:00.000Z,2026-01-13T18:03:00.000Z,DC_HOU,pick,SKU_COLA,60,,
747,2026-01-13T18:00:00.000Z,2026-01-13T18:03:00.000Z,DC_HOU,pick,SKU_BAR,27,,
745,2026-01-13T18:00:00.000Z,2026-01-13T18:05:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
746,2026-01-13T18:00:00.000Z,2026-01-13T18:02:00.000Z,DC_SAT,pick,SKU_COLA,45,,
747,2026-01-13T18:00:00.000Z,2026-01-13T18:00:00.000Z,DC_SAT,pick,SKU_BAR,20,,
745,2026-01-13T18:00:00.000Z,2026-01-13T18:03:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
746,2026-01-13T18:00:00.000Z,2026-01-13T18:07:00.000Z,DC_OKC,pick,SKU_COLA,35,,
747,2026-01-13T18:00:00.000Z,2026-01-13T18:08:00.000Z,DC_OKC,pick,SKU_BAR,16,,
121,2026-01-13T18:00:00.000Z,2026-01-13T18:06:00.000Z,PLANT_DAL,receipt,SKU_CHIP,9000,RUN-SKU_CHIP-8,
122,2026-01-13T18:00:00.000Z,2026-01-13T18:05:00.000Z,PLANT_DAL,receipt,SKU_COLA,12000,RUN-SKU_COLA-22,
123,2026-01-13T18:00:00.000Z,2026-01-13T18:07:00.000Z,PLANT_DAL,receipt,SKU_BAR,6000,RUN-SKU_BAR-36,
737,2026-01-13T19:00:00.000Z,2026-01-13T19:05:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
738,2026-01-13T19:00:00.000Z,2026-01-13T19:01:00.000Z,DC_DAL,pick,SKU_COLA,65,,
739,2026-01-13T19:00:00.000Z,2026-01-13T19:00:00.000Z,DC_DAL,pick,SKU_BAR,29,,
748,2026-01-13T19:00:00.000Z,2026-01-13T19:00:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
749,2026-01-13T19:00:00.000Z,2026-01-13T19:03:00.000Z,DC_HOU,pick,SKU_COLA,60,,
750,2026-01-13T19:00:00.000Z,2026-01-13T19:00:00.000Z,DC_HOU,pick,SKU_BAR,27,,
748,2026-01-13T19:00:00.000Z,2026-01-13T19:06:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
749,2026-01-13T19:00:00.000Z,2026-01-13T19:06:00.000Z,DC_SAT,pick,SKU_COLA,45,,
750,2026-01-13T19:00:00.000Z,2026-01-13T19:00:00.000Z,DC_SAT,pick,SKU_BAR,20,,
748,2026-01-13T19:00:00.000Z,2026-01-13T19:02:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
749,2026-01-13T19:00:00.000Z,2026-01-13T19:03:00.000Z,DC_OKC,pick,SKU_COLA,35,,
750,2026-01-13T19:00:00.000Z,2026-01-13T19:05:00.000Z,DC_OKC,pick,SKU_BAR,16,,
740,2026-01-13T20:00:00.000Z,2026-01-13T20:07:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
741,2026-01-13T20:00:00.000Z,2026-01-13T20:08:00.000Z,DC_DAL,pick,SKU_COLA,65,,
742,2026-01-13T20:00:00.000Z,2026-01-13T20:05:00.000Z,DC_DAL,pick,SKU_BAR,29,,
751,2026-01-13T20:00:00.000Z,2026-01-13T20:08:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
752,2026-01-13T20:00:00.000Z,2026-01-13T20:05:00.000Z,DC_HOU,pick,SKU_COLA,60,,
753,2026-01-13T20:00:00.000Z,2026-01-13T20:07:00.000Z,DC_HOU,pick,SKU_BAR,27,,
751,2026-01-13T20:00:00.000Z,2026-01-13T20:07:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
752,2026-01-13T20:00:00.000Z,2026-01-13T20:01:00.000Z,DC_SAT,pick,SKU_COLA,45,,
753,2026-01-13T20:00:00.000Z,2026-01-13T20:00:00.000Z,DC_SAT,pick,SKU_BAR,20,,
751,2026-01-13T20:00:00.000Z,2026-01-13T20:01:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
752,2026-01-13T20:00:00.000Z,2026-01-13T20:07:00.000Z,DC_OKC,pick,SKU_COLA,35,,
753,2026-01-13T20:00:00.000Z,2026-01-13T20:08:00.000Z,DC_OKC,pick,SKU_BAR,16,,
743,2026-01-13T21:00:00.000Z,2026-01-13T21:02:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
744,2026-01-13T21:00:00.000Z,2026-01-13T21:02:00.000Z,DC_DAL,pick,SKU_COLA,65,,
745,2026-01-13T21:00:00.000Z,2026-01-13T21:06:00.000Z,DC_DAL,pick,SKU_BAR,29,,
754,2026-01-13T21:00:00.000Z,2026-01-13T21:00:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
755,2026-01-13T21:00:00.000Z,2026-01-13T21:05:00.000Z,DC_HOU,pick,SKU_COLA,60,,
756,2026-01-13T21:00:00.000Z,2026-01-13T21:03:00.000Z,DC_HOU,pick,SKU_BAR,27,,
754,2026-01-13T21:00:00.000Z,2026-01-13T21:00:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
755,2026-01-13T21:00:00.000Z,2026-01-13T21:06:00.000Z,DC_SAT,pick,SKU_COLA,45,,
756,2026-01-13T21:00:00.000Z,2026-01-13T21:08:00.000Z,DC_SAT,pick,SKU_BAR,20,,
754,2026-01-13T21:00:00.000Z,2026-01-13T21:01:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
755,2026-01-13T21:00:00.000Z,2026-01-13T21:06:00.000Z,DC_OKC,pick,SKU_COLA,35,,
756,2026-01-13T21:00:00.000Z,2026-01-13T21:03:00.000Z,DC_OKC,pick,SKU_BAR,16,,
746,2026-01-13T22:00:00.000Z,2026-01-13T22:01:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
747,2026-01-13T22:00:00.000Z,2026-01-13T22:03:00.000Z,DC_DAL,pick,SKU_COLA,65,,
748,2026-01-13T22:00:00.000Z,2026-01-13T22:08:00.000Z,DC_DAL,pick,SKU_BAR,29,,
757,2026-01-13T22:00:00.000Z,2026-01-13T22:08:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
758,2026-01-13T22:00:00.000Z,2026-01-13T22:05:00.000Z,DC_HOU,pick,SKU_COLA,60,,
759,2026-01-13T22:00:00.000Z,2026-01-13T22:03:00.000Z,DC_HOU,pick,SKU_BAR,27,,
757,2026-01-13T22:00:00.000Z,2026-01-13T22:03:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
758,2026-01-13T22:00:00.000Z,2026-01-13T22:00:00.000Z,DC_SAT,pick,SKU_COLA,45,,
759,2026-01-13T22:00:00.000Z,2026-01-13T22:05:00.000Z,DC_SAT,pick,SKU_BAR,20,,
757,2026-01-13T22:00:00.000Z,2026-01-13T22:04:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
758,2026-01-13T22:00:00.000Z,2026-01-13T22:03:00.000Z,DC_OKC,pick,SKU_COLA,35,,
759,2026-01-13T22:00:00.000Z,2026-01-13T22:01:00.000Z,DC_OKC,pick,SKU_BAR,16,,
749,2026-01-13T22:00:00.000Z,2026-01-13T22:08:00.000Z,DC_DAL,receipt,SKU_CHIP,3084,SHIP-419,
750,2026-01-13T22:00:00.000Z,2026-01-13T22:07:00.000Z,DC_DAL,receipt,SKU_COLA,4405,SHIP-420,
751,2026-01-13T22:00:00.000Z,2026-01-13T22:05:00.000Z,DC_DAL,receipt,SKU_BAR,1983,SHIP-421,
752,2026-01-13T23:00:00.000Z,2026-01-13T23:01:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
753,2026-01-13T23:00:00.000Z,2026-01-13T23:07:00.000Z,DC_DAL,pick,SKU_COLA,65,,
754,2026-01-13T23:00:00.000Z,2026-01-13T23:08:00.000Z,DC_DAL,pick,SKU_BAR,29,,
760,2026-01-13T23:00:00.000Z,2026-01-13T23:06:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
761,2026-01-13T23:00:00.000Z,2026-01-13T23:02:00.000Z,DC_HOU,pick,SKU_COLA,60,,
762,2026-01-13T23:00:00.000Z,2026-01-13T23:05:00.000Z,DC_HOU,pick,SKU_BAR,27,,
760,2026-01-13T23:00:00.000Z,2026-01-13T23:02:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
761,2026-01-13T23:00:00.000Z,2026-01-13T23:04:00.000Z,DC_SAT,pick,SKU_COLA,45,,
762,2026-01-13T23:00:00.000Z,2026-01-13T23:01:00.000Z,DC_SAT,pick,SKU_BAR,20,,
760,2026-01-13T23:00:00.000Z,2026-01-13T23:08:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
761,2026-01-13T23:00:00.000Z,2026-01-13T23:03:00.000Z,DC_OKC,pick,SKU_COLA,35,,
762,2026-01-13T23:00:00.000Z,2026-01-13T23:04:00.000Z,DC_OKC,pick,SKU_BAR,16,,
755,2026-01-13T23:00:00.000Z,2026-01-13T23:04:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,273,SHIP-467,
756,2026-01-13T23:00:00.000Z,2026-01-13T23:08:00.000Z,DC_DAL,ship_confirm,SKU_COLA,390,SHIP-468,
757,2026-01-13T23:00:00.000Z,2026-01-13T23:07:00.000Z,DC_DAL,ship_confirm,SKU_BAR,176,SHIP-469,
763,2026-01-13T23:00:00.000Z,2026-01-13T23:01:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,252,SHIP-470,
764,2026-01-13T23:00:00.000Z,2026-01-13T23:01:00.000Z,DC_HOU,ship_confirm,SKU_COLA,360,SHIP-471,
765,2026-01-13T23:00:00.000Z,2026-01-13T23:04:00.000Z,DC_HOU,ship_confirm,SKU_BAR,162,SHIP-472,
763,2026-01-13T23:00:00.000Z,2026-01-13T23:00:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,189,SHIP-473,
764,2026-01-13T23:00:00.000Z,2026-01-13T23:06:00.000Z,DC_SAT,ship_confirm,SKU_COLA,270,SHIP-474,
765,2026-01-13T23:00:00.000Z,2026-01-13T23:04:00.000Z,DC_SAT,ship_confirm,SKU_BAR,122,SHIP-475,
763,2026-01-13T23:00:00.000Z,2026-01-13T23:02:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,147,SHIP-476,
764,2026-01-13T23:00:00.000Z,2026-01-13T23:07:00.000Z,DC_OKC,ship_confirm,SKU_COLA,210,SHIP-477,
